source,date,lat,lon,bairro_assigned,bairro_text
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-3.2777494,-39.2680677,,IPARANA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-7.5781809,-39.2769451,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-4.4129843,-40.9009159,,DOM LUSTOSA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-4.129666,-38.241178,,PLANALTO AYRTON SENNA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-4.9643034,-39.009933,,VILA VELHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-3.7304512,-38.5217989,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-3.6774178,-39.5796033,,BELA VISTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-7.2286622,-39.3480731,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-5.1983553,-39.2955573,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-3.7737099,-38.6249289,,MARECHAL RONDON
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-3.6066554,-38.9705145,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-7.2512007,-39.1456464,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-7.3073114,-39.304015,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-3.965768,-38.529763,,VILA PERI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-7.0417053,-39.2835527,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-3.8048198,-38.6015944,,CANINDEZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-3.8922967,-38.6835427,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-28,-4.171073,-38.464988,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.7092169,-38.5735186,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-4.3290203,-38.8821055,,VILA PERI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-4.9553854,-39.7470489,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-5.1983553,-39.2955573,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.2241995,-40.0812588,,BOM FUTURO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-4.7504395,-40.8303611,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.9124904,-38.4568419,,URUCUTUBA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-4.7051681,-40.565519,,PARQUE SOLEDADE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.6099755,-38.9687182,,PARQUE ARAXÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.8768461,-38.673193,,MARAPONGA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.796962,-38.5886802,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.8112268,-38.5988039,,CANINDEZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-4.129666,-38.241178,,ALTO ALEGRE II
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.8889163,-38.6224082,,BELA VISTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-4.1327101,-38.2364975,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.6975298,-40.3451531,,DOM LUSTOSA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.8704143,-40.9176888,,SÃO BENTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-5.3154591,-38.9190855,,OLHO D’ÁGUA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.7409787,-38.6444627,,PARQUE SOLEDADE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.7307332,-41.0004019,,PLANALTO AYRTON SENNA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-6.361934,-39.2972233,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-4.558259,-37.767894,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.7563189,-38.6275675,,PARQUE IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.7411042,-38.5478401,,RODOLFO TEÓFILO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-3.7586689,-38.6316874,,PARQUE IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-29,-7.0756669,-40.3856267,,GUARARAPES
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-7.2243086,-39.395039,,SÃO MIGUEL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-4.2453181,-40.6437501,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-4.1632924,-40.7495985,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-5.1076699,-38.3727852,,AEROLÂNDIA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.7461372,-38.5512868,,RODOLFO TEÓFILO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.8534468,-40.9185642,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.7304512,-38.5217989,,CANINDEZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.8314595,-38.5673036,,PLANALTO AYRTON SENNA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-4.7947696,-40.0619036,,ALTO DA BALANÇA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.8370087,-38.6257861,,PARQUE IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.523849,-40.3428391,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.41436,-39.030028,CEARÁ,CAMPO DE SEMENTE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.799447,-40.263405,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-6.361934,-39.2972233,,CAJAZEIRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-6.3459968,-39.3171452,,JOÃO XXIII
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.6841324,-39.5851265,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-4.3547946,-39.3108516,,COAÇU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-7.4909841,-38.9859152,,PARQUE LEBLON
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-6.361934,-39.2972233,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.7076315,-38.5555991,,PIRAMBU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-6.0031372,-40.2947268,,JOSÉ BONIFÁCIO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.9534216,-38.6928192,,SABIAGUABA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-7.2533085,-39.3359932,,FARIAS BRITO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.7281287,-38.527412,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.7361669,-38.5520045,,PARQUELÂNDIA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.8307895,-38.5869684,,ARACAPÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-3.6879135,-40.3456372,,RESIDENCIAL NOVA CAIÇARA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-4.2237866,-38.7071663,,SÃO BENTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-4.9706021,-39.0158403,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-4.9706021,-39.0158403,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.6235302,-39.5050697,,NOVO MONDUBIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-30,-4.3547946,-39.3108516,,CAIS DO PORTO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.6960314,-40.3414033,,DOM LUSTOSA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-5.455674,-39.7166286,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.7737109,-38.6531621,,NOVA METRÓPOLE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-6.7519554,-38.9634019,,VILA PERI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.7298088,-38.5361322,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-4.7027146,-40.5702683,,SÃO GERARDO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-6.0031372,-40.2947268,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-4.5218111,-39.0073897,,PANAMERICANO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.6753562,-40.3674077,,JUNCO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.7683826,-38.4944833,,ENGENHEIRO LUCIANO CAVALCANTE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-4.831508,-37.780997,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.7702129,-38.6810097,,COUTO FERNANDES
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-4.7035391,-40.5662418,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.8516952,-38.6484051,,MUCURIPE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.909913,-38.531557,,GENIBAÚ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-3.1212057,-40.8284124,,DISTRITO PARAZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-31,-6.7519554,-38.9634019,,BELA VISTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-7.3143633,-38.9439978,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-3.7777657,-38.4623898,,EDSON QUEIROZ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-2.940421,-40.648498,,CURIÓ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-3.796962,-38.5886802,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-3.692593,-38.6543059,,JARDIM IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-3.6879135,-40.3456372,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-3.7113221,-38.5734765,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-7.2237266,-39.3342508,,ANTÔNIO BEZERRA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-3.909913,-38.531557,,GENIBAÚ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-6.0936464,-39.4543204,,FLORESTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-3.734669,-38.5794766,,PADRE ANDRADE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-6.1335143,-39.8775923,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-4.5623071,-37.7719584,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-6.4003992,-38.8575946,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-4.9847399,-39.0189751,,CIDADE NOVA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-4.7035391,-40.5662418,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-7.248491,-39.1434843,,SÃO GERARDO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-3.819837,-38.5735617,,MONDUBIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-3.5552404,-38.8343879,,PECÉM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-7.2282926,-39.3969152,,SÃO MIGUEL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-2.8869514,-40.1194713,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-01-01,-3.6841324,-39.5851265,,DEMÓCRITO ROCHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-01,-4.9553854,-39.7470489,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.7060866,-38.5775369,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-5.3909467,-40.3168628,,FÁTIMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.7728583,-38.472496,,EDSON QUEIROZ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.7300563,-38.6593082,,"RUA JOSÉ LINO DA SILVEIRA, 315, CONDOMÍNIO LINO III"
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-6.7519554,-38.9634019,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-6.3459968,-39.3171452,,JOÃO XXIII
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.7516364,-38.5623662,,BELA VISTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-4.9706021,-39.0158403,,SÃO JOÃO DO TAUAPE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-7.2147011,-39.3237703,,PANAMERICANO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-2.9224684,-39.9152184,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.7293157,-38.6016063,,QUINTINO CUNHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.6841324,-39.5851265,,SÃO GERARDO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.1300466,-40.8299375,,MOURA BRASIL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-5.7450899,-39.6293519,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-4.451256,-37.798056,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.6867546,-40.3217808,,BELCHIOR
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.8437009,-38.6382072,,PRESIDENTE KENNEDY
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.862096,-38.6037054,,INDUSTRIAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.4190626,-40.3881217,,DAMAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-4.1198735,-40.919738,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-4.173125,-38.4571207,,DAMAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.7950248,-39.2670733,,SALINAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.8539548,-38.4829136,,PAUPINA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.8125244,-38.6032973,,CANINDEZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-02,-3.8183646,-38.6029958,,CANINDEZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.7045413,-38.5703477,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-4.3290203,-38.8821055,,MARAPONGA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.7337203,-38.5591295,,SÃO GERARDO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-6.4003992,-38.8575946,,CIDADE DOS FUNCIONÁRIOS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-7.0750814,-40.3830178,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-4.1632924,-40.7495985,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.3675134,-39.8299085,,FLORESTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.5239058,-40.3423107,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-7.2369112,-39.4149236,,NOVO BELO HORIZONTE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.5239058,-40.3423107,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-5.6662501,-38.3009937,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.9841,-38.6180383,,CONJUNTO CEARÁ I
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.3675134,-39.8299085,,FLORESTA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.8763901,-38.5907935,,JARDIM IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.6725465,-40.3741089,,TERRENOS NOVOS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-4.68872,-37.3911762,,CAMBEBA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.8148118,-38.5573508,,MONDUBIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-4.9706021,-39.0158403,,MANOEL SÁTIRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.7139104,-38.5793105,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-4.3547946,-39.3108516,,SALINAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-4.8330075,-40.3210323,,MONTE CASTELO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-7.2205801,-39.3731674,,MUCURIPE
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-4.7446727,-40.9249168,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-4.1326507,-38.242773,,CIDADE NOVA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-6.4003992,-38.8575946,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-3.7300563,-38.6593082,,PANAMERICANO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-6.3784332,-39.301076,,COCÓ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-4.0964618,-38.4965574,,PLANALTO AYRTON SENNA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-03,-6.7519554,-38.9634019,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.9284117,-38.6083014,,PAUPINA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.5442026,-38.8518247,,AEROLÂNDIA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.2275749,-40.1280783,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-4.558259,-37.767894,,PARQUE SANTA MARIA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-2.918128,-40.175981,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-2.9009918,-40.8427389,,APOSSADOS 2
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.7804817,-38.5876037,,BONSUCESSO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-6.7519554,-38.9634019,,VILA PERI
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-5.5874386,-39.3730901,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.813191,-38.5408565,,PASSARÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-6.4003992,-38.8575946,,SALINAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-2.9009918,-40.8427389,,BONITO 3
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.6981964,-40.345359,,DOM LUSTOSA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.909913,-38.531557,,GUAJERU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.831026,-38.4834785,,MESSEJANA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-4.9648496,-39.0111778,,VILA VELHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-2.9224684,-39.9152184,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.7494756,-38.602823,,SÃO MIGUEL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.8370087,-38.6257861,,PARQUE IRACEMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.7640803,-38.6183779,,GUADALAJARA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.8230373,-38.5822192,,MONDUBIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-7.248491,-39.1434843,,AEROLÂNDIA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-7.4937363,-38.9817989,,SANTA CLARA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.8145938,-38.4682877,,LAGOA REDONDA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-7.2453887,-39.3806356,,BARROSO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.906503,-38.6015342,,PAUPINA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-3.9299177,-38.6101124,,MONDUBIM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-04,-4.7051681,-40.565519,,CANINDEZINHO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.2275749,-40.1280783,,EDSON QUEIROZ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.5442026,-38.8518247,,AEROLÂNDIA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-4.3010895,-38.4976923,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.796962,-38.5886802,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-7.0417053,-39.2835527,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-4.9225639,-37.8034302,,LAGOA REDONDA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.8534468,-40.9185642,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-5.5835104,-39.3802094,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-6.7519554,-38.9634019,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.9841,-38.6180383,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.7293157,-38.6016063,,QUINTINO CUNHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.7293157,-38.6016063,,QUINTINO CUNHA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-7.313259,-39.3026543,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.6879135,-40.3456372,,PARQUE SANTA MARIA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-7.285445,-40.457306,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.8922967,-38.6835427,,MOURA BRASIL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.9214408,-38.3730422,,PIRAMBU
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.7300563,-38.6593082,,MEIRELES
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-4.9391208,-37.9723491,,CENTRO
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-4.6425147,-40.7687402,,PARQUE SĂO JOSÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.7304512,-38.5217989,,BARRA DO CEARÁ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-4.7504395,-40.8303611,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.8763901,-38.5907935,,PARQUE PRESIDENTE VARGAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-05,-3.3634586,-39.8284791,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.8025624,-38.50608,,CAJAZEIRAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-7.0417053,-39.2835527,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.6724525,-38.9604359,,URUCUTUBA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.1221945,-40.1514585,,DAMAS
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.9221241,-38.5357132,,GENIBAÚ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.7969353,-38.4658449,,SAPIRANGA / COITÉ
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.8778331,-38.6036821,,FÁTIMA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.7799216,-38.6119407,,GRANJA LISBOA
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.8402876,-38.6050813,,ALTO ALEGRE II
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.9841,-38.6180383,,GRANJA PORTUGAL
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.6044168,-38.8904834,,PECÉM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-3.6044168,-38.8904834,,PECÉM
View_Ocorrencias_2022_ENRIQUECIDO.csv,2025-02-06,-7.1647298,-39.5321989,,SANTA CLARA
