id,data,bairro_assigned,cidade_norm,latitude,longitude,tipo,tipo_evento
5511,2023-11-14,Carlito Pamplona,fortaleza,-3.7122052183,-38.5580554935,cvli,HOMICIDIO DOLOSO
5515,2023-11-15,Messejana,fortaleza,-3.8261218011,-38.4858333033,cvli,HOMICIDIO DOLOSO
5516,2023-11-15,Cristo Redentor,fortaleza,-3.7114800329,-38.5654120033,cvli,HOMICIDIO DOLOSO
5517,2023-11-15,Cristo Redentor,fortaleza,-3.7090686772,-38.5667038187,cvli,HOMICIDIO DOLOSO
5518,2023-11-15,Cristo Redentor,fortaleza,-3.7047688592,-38.5624799945,cvli,HOMICIDIO DOLOSO
5527,2023-11-16,Parque Dois Irmăos,fortaleza,-3.813537486,-38.5444400033,cvli,HOMICIDIO DOLOSO
5528,2023-11-16,Granja Portugal,fortaleza,-3.7877220368,-38.5966491898,cvli,HOMICIDIO DOLOSO
5533,2023-11-17,Parque Săo José,fortaleza,-3.7993018646,-38.5890125059,cvli,HOMICIDIO DOLOSO
5534,2023-11-18,Álvaro Weyne,fortaleza,-3.7190873401,-38.5631114213,cvli,HOMICIDIO DOLOSO
5535,2023-11-18,Genibaú,fortaleza,-3.7512215383,-38.6019415213,cvli,HOMICIDIO DOLOSO
5536,2023-11-18,Granja Portugal,fortaleza,-3.7859076311,-38.6041495906,cvli,HOMICIDIO DOLOSO
5537,2023-11-18,Pici,fortaleza,-3.751377467,-38.5815275924,cvli,HOMICIDIO DOLOSO
5538,2023-11-18,Pici,fortaleza,-3.751377467,-38.5815275924,cvli,HOMICIDIO DOLOSO
5539,2023-11-18,Antônio Bezerra,fortaleza,-3.7429217248,-38.5910584483,cvli,HOMICIDIO DOLOSO
5540,2023-11-18,Jardim Das Oliveiras,fortaleza,-3.7843065231,-38.5055836298,cvli,HOMICIDIO DOLOSO
5546,2023-11-18,Carlito Pamplona,fortaleza,-3.7130094397,-38.5574940009,cvli,HOMICIDIO DOLOSO
5554,2023-11-19,Granja Lisboa,fortaleza,-3.7913888962,-38.6202778059,cvli,HOMICIDIO DOLOSO
5557,2023-11-19,Barra Do Ceará,fortaleza,-3.6987749379,-38.5860705033,cvli,HOMICIDIO DOLOSO
5558,2023-11-19,Jardim Iracema,fortaleza,-3.7261165593,-38.5834372168,cvli,HOMICIDIO DOLOSO
5559,2023-11-19,Paupina,fortaleza,-3.8594574838,-38.4913687773,cvli,HOMICIDIO DOLOSO
5560,2023-11-19,Granja Lisboa,fortaleza,-3.7787818411,-38.6161003771,cvli,HOMICIDIO DOLOSO
5561,2023-11-20,Pici,fortaleza,-3.7432836249,-38.5679671187,cvli,HOMICIDIO DOLOSO
5565,2023-11-20,Jangurussu,fortaleza,-3.8320172477,-38.5153196033,cvli,HOMICIDIO DOLOSO
5567,2023-11-21,Padre Andrade,fortaleza,-3.7421520843,-38.582092461,cvli,HOMICIDIO DOLOSO
5569,2023-11-21,Lagoa Redonda,fortaleza,-3.8318673767,-38.4660058745,cvli,HOMICIDIO DOLOSO
5570,2023-11-21,Álvaro Weyne,fortaleza,-3.7130839205,-38.561232061,cvli,HOMICIDIO DOLOSO
5573,2023-11-21,Jardim Iracema,fortaleza,-3.7169468524,-38.5866534745,cvli,HOMICIDIO DOLOSO
5575,2023-11-22,Granja Lisboa,fortaleza,-3.7935040429,-38.6180448745,cvli,HOMICIDIO DOLOSO
5576,2023-11-22,Planalto Ayrton Senna,fortaleza,-3.8363567818,-38.5744551322,cvli,HOMICIDIO DOLOSO
5577,2023-11-22,Prefeito José Walter,fortaleza,-3.8252028616,-38.5486003745,cvli,HOMICIDIO DOLOSO
5578,2023-11-22,Pici,fortaleza,-3.7443694547,-38.5847114745,cvli,HOMICIDIO DOLOSO
5583,2023-11-23,Cajazeiras,fortaleza,-3.8116974474,-38.510312668,cvli,HOMICIDIO DOLOSO
5584,2023-11-23,Prefeito José Walter,fortaleza,-3.8304225523,-38.5547244898,cvli,HOMICIDIO DOLOSO
5592,2023-11-24,Siqueira,fortaleza,-3.8012604334,-38.6311325629,cvli,HOMICIDIO DOLOSO
5593,2023-11-24,Barra Do Ceará,fortaleza,-3.6996506509,-38.5832993052,cvli,HOMICIDIO DOLOSO
5594,2023-11-24,Barra Do Ceará,fortaleza,-3.6996506509,-38.5832993052,cvli,HOMICIDIO DOLOSO
5601,2023-11-25,Moura Brasil,fortaleza,-3.7148191166,-38.542203147,cvli,HOMICIDIO DOLOSO
5602,2023-11-25,Edson Queiroz,fortaleza,-3.7737722293,-38.4741326187,cvli,HOMICIDIO DOLOSO
5618,2023-11-25,Barra Do Ceará,fortaleza,-3.7056636642,-38.5700055898,cvli,HOMICIDIO DOLOSO
5626,2023-11-26,Conjunto Ceará I,fortaleza,-3.7690489343,-38.6008440322,cvli,HOMICIDIO DOLOSO
5629,2023-11-26,Sapiranga / Coité,fortaleza,-3.7996793752,-38.4641452457,cvli,HOMICIDIO DOLOSO
5631,2023-11-26,Álvaro Weyne,fortaleza,-3.7110361519,-38.563354761,cvli,HOMICIDIO DOLOSO
5638,2023-11-27,Paupina,fortaleza,-3.8673610609,-38.4920557322,cvli,HOMICIDIO DOLOSO
5641,2023-11-27,Pedras,fortaleza,-3.879081062,-38.5142418052,cvli,HOMICIDIO DOLOSO
5647,2023-11-28,Parque Săo José,fortaleza,-3.7932830908,-38.5878355033,cvli,HOMICIDIO DOLOSO
5648,2023-11-28,Parque Săo José,fortaleza,-3.7932830908,-38.5878355033,cvli,HOMICIDIO DOLOSO
5656,2023-11-28,Carlito Pamplona,fortaleza,-3.7157904711,-38.5602670745,cvli,HOMICIDIO DOLOSO
5658,2023-11-28,Prefeito José Walter,fortaleza,-3.8274451848,-38.5504470099,cvli,HOMICIDIO DOLOSO
5659,2023-11-29,Aerolândia,fortaleza,-3.776602463,-38.5122436614,cvli,HOMICIDIO DOLOSO
5667,2023-11-30,Vila Velha,fortaleza,-3.7188859713,-38.6055755033,cvli,HOMICIDIO DOLOSO
5668,2023-11-30,Prefeito José Walter,fortaleza,-3.8252663961,-38.5509060322,cvli,HOMICIDIO DOLOSO
5669,2023-11-30,Praia Do Futuro Ii,fortaleza,-3.7502840669,-38.4511247033,cvli,HOMICIDIO DOLOSO
5677,2023-12-01,Granja Lisboa,fortaleza,-3.7948806324,-38.6203989924,cvli,HOMICIDIO DOLOSO
5684,2023-12-01,Granja Lisboa,fortaleza,-3.7926123535,-38.6306644348,cvli,HOMICIDIO DOLOSO
5689,2023-12-02,Centro,fortaleza,-3.7223930024,-38.5193435427,cvli,HOMICIDIO DOLOSO
5690,2023-12-02,Mondubim,fortaleza,-3.8128194809,-38.5630661483,cvli,HOMICIDIO DOLOSO
5691,2023-12-02,Mondubim,fortaleza,-3.8249818224,-38.5669972725,cvli,HOMICIDIO DOLOSO
5700,2023-12-02,Granja Portugal,fortaleza,-3.7842027907,-38.5953160898,cvli,HOMICIDIO DOLOSO
5702,2023-12-03,Parque Dois Irmăos,fortaleza,-3.8038487286,-38.5456925206,cvli,HOMICIDIO DOLOSO
5704,2023-12-03,Mondubim,fortaleza,-3.8317567622,-38.5625665457,cvli,HOMICIDIO DOLOSO
5707,2023-12-03,Siqueira,fortaleza,-3.8094343551,-38.6080957052,cvli,HOMICIDIO DOLOSO
5712,2023-12-05,Álvaro Weyne,fortaleza,-3.7136003899,-38.5608225749,cvli,HOMICIDIO DOLOSO
5716,2023-12-05,Planalto Ayrton Senna,fortaleza,-3.837734977,-38.5686003749,cvli,HOMICIDIO DOLOSO
5717,2023-12-05,Jangurussu,fortaleza,-3.856900887,-38.5177524037,cvli,HOMICIDIO DOLOSO
5722,2023-12-06,Álvaro Weyne,fortaleza,-3.713487671,-38.560392561,cvli,HOMICIDIO DOLOSO
5723,2023-12-06,Barra Do Ceará,fortaleza,-3.7106797899,-38.573854461,cvli,HOMICIDIO DOLOSO
5735,2023-12-07,Granja Lisboa,fortaleza,-3.7811063096,-38.6191319663,cvli,HOMICIDIO DOLOSO
5743,2023-12-08,Amadeu Furtado,fortaleza,-3.741655269,-38.5588944049,cvli,HOMICIDIO DOLOSO
5745,2023-12-09,Prefeito José Walter,fortaleza,-3.8414311921,-38.5544980494,cvli,HOMICIDIO DOLOSO
5755,2023-12-09,Papicu,fortaleza,-3.7451407429,-38.467658334,cvli,HOMICIDIO DOLOSO
5762,2023-12-10,Aeroporto,fortaleza,-3.7718908682,-38.5500000033,cvli,HOMICIDIO DOLOSO
5763,2023-12-10,Siqueira,fortaleza,-3.7986621541,-38.6074191322,cvli,HOMICIDIO DOLOSO
5765,2023-12-10,Presidente Kennedy,fortaleza,-3.7338246599,-38.5733869494,cvli,HOMICIDIO DOLOSO
5768,2023-12-10,Cristo Redentor,fortaleza,-3.7079819683,-38.5684503912,cvli,HOMICIDIO DOLOSO
5769,2023-12-10,Passaré,fortaleza,-3.8138049759,-38.5396279033,cvli,HOMICIDIO DOLOSO
5772,2023-12-11,Prefeito José Walter,fortaleza,-3.8244445863,-38.5586743745,cvli,HOMICIDIO DOLOSO
5786,2023-12-13,Messejana,fortaleza,-3.8284993619,-38.4847914898,cvli,HOMICIDIO DOLOSO
5787,2023-12-13,Barra Do Ceará,fortaleza,-3.6988554444,-38.5827209187,cvli,HOMICIDIO DOLOSO
5788,2023-12-13,Antônio Bezerra,fortaleza,-3.7448917725,-38.5931666322,cvli,HOMICIDIO DOLOSO
5792,2023-12-13,Mondubim,fortaleza,-3.8231792416,-38.5699117457,cvli,HOMICIDIO DOLOSO
5797,2023-12-14,Edson Queiroz,fortaleza,-3.7698222892,-38.4722290058,cvli,HOMICIDIO DOLOSO
5800,2023-12-14,Aeroporto,fortaleza,-3.7620080819,-38.5188674462,cvli,HOMICIDIO DOLOSO
5808,2023-12-16,Cristo Redentor,fortaleza,-3.7060008491,-38.561904375,cvli,HOMICIDIO DOLOSO
5820,2023-12-17,Siqueira,fortaleza,-3.8033969921,-38.635267075,cvli,HOMICIDIO DOLOSO
5821,2023-12-17,Parque Dois Irmăos,fortaleza,-3.8145080948,-38.5558333039,cvli,HOMICIDIO DOLOSO
5833,2023-12-18,Prefeito José Walter,fortaleza,-3.8338990755,-38.547489275,cvli,HOMICIDIO DOLOSO
5838,2023-12-18,Aerolândia,fortaleza,-3.7814204702,-38.5130341462,cvli,HOMICIDIO DOLOSO
5839,2023-12-18,Conjunto Palmeiras,fortaleza,-3.8467088935,-38.5275000039,cvli,HOMICIDIO DOLOSO
5840,2023-12-18,Conjunto Palmeiras,fortaleza,-3.8444759882,-38.5283762192,cvli,HOMICIDIO DOLOSO
5842,2023-12-18,Pedras,fortaleza,-3.8751568952,-38.5183506722,cvli,HOMICIDIO DOLOSO
5845,2023-12-18,Jangurussu,fortaleza,-3.8431068114,-38.5200847615,cvli,HOMICIDIO DOLOSO
5848,2023-12-19,Prefeito José Walter,fortaleza,-3.8463883748,-38.556655975,cvli,HOMICIDIO DOLOSO
5859,2023-12-21,Prefeito José Walter,fortaleza,-3.8322537847,-38.5466667039,cvli,HOMICIDIO DOLOSO
5862,2023-12-22,Manuel Dias Branco,fortaleza,-3.7571028813,-38.4611759362,cvli,HOMICIDIO DOLOSO
5869,2023-12-23,Pici,fortaleza,-3.756616721,-38.5774089764,cvli,HOMICIDIO DOLOSO
5870,2023-12-23,Cajazeiras,fortaleza,-3.8137028997,-38.5063293494,cvli,HOMICIDIO DOLOSO
5882,2023-12-24,Jardim Iracema,fortaleza,-3.717724265,-38.5875214629,cvli,HOMICIDIO DOLOSO
5886,2023-12-25,Prefeito José Walter,fortaleza,-3.8265426716,-38.5509122629,cvli,HOMICIDIO DOLOSO
5890,2023-12-26,Álvaro Weyne,fortaleza,-3.712143671,-38.563466161,cvli,HOMICIDIO DOLOSO
5891,2023-12-26,Antônio Bezerra,fortaleza,-3.7432818724,-38.5871898457,cvli,HOMICIDIO DOLOSO
5893,2023-12-27,Conjunto Ceará Ii,fortaleza,-3.7660266962,-38.6153936033,cvli,HOMICIDIO DOLOSO
5896,2023-12-27,Messejana,fortaleza,-3.8297745669,-38.4948858322,cvli,HOMICIDIO DOLOSO
5897,2023-12-27,Sabiaguaba,fortaleza,-3.808025191,-38.4146395322,cvli,HOMICIDIO DOLOSO
5903,2023-12-28,Antônio Bezerra,fortaleza,-3.7445830191,-38.5886003745,cvli,HOMICIDIO DOLOSO
5905,2023-12-28,Pici,fortaleza,-3.7524250554,-38.5808118457,cvli,HOMICIDIO DOLOSO
5911,2023-12-29,Edson Queiroz,fortaleza,-3.7824849487,-38.4600047632,cvli,HOMICIDIO DOLOSO
5915,2023-12-29,Álvaro Weyne,fortaleza,-3.7195562517,-38.5729259052,cvli,HOMICIDIO DOLOSO
5919,2023-12-30,Vila Peri,fortaleza,-3.7937711376,-38.5847865782,cvli,HOMICIDIO DOLOSO
5921,2023-12-30,Barroso,fortaleza,-3.8243908714,-38.5169336764,cvli,HOMICIDIO DOLOSO
5925,2023-12-31,Carlito Pamplona,fortaleza,-3.7174759916,-38.5539680847,cvli,HOMICIDIO DOLOSO
5927,2023-12-31,Granja Portugal,fortaleza,-3.7766657685,-38.5970213052,cvli,HOMICIDIO DOLOSO
5928,2023-12-31,Messejana,fortaleza,-3.8196950911,-38.4920883647,cvli,HOMICIDIO DOLOSO
5935,2023-12-31,Edson Queiroz,fortaleza,-3.7746784184,-38.4580354764,cvli,HOMICIDIO DOLOSO
5937,2023-12-31,Messejana,fortaleza,-3.828679513,-38.4895193782,cvli,HOMICIDIO DOLOSO
5939,2023-12-31,Floresta,fortaleza,-3.7243165654,-38.5802001052,cvli,HOMICIDIO DOLOSO
5940,2023-12-31,Floresta,fortaleza,-3.7243165654,-38.5802001052,cvli,HOMICIDIO DOLOSO
5942,2024-01-01,Granja Lisboa,fortaleza,-3.7884862965,-38.614560791,cvli,HOMICIDIO DOLOSO
5946,2024-01-01,Vila Velha,fortaleza,-3.7120239393,-38.6047006033,cvli,HOMICIDIO DOLOSO
5947,2024-01-01,Jangurussu,fortaleza,-3.837649134,-38.5197264131,cvli,HOMICIDIO DOLOSO
5949,2024-01-02,Aerolândia,fortaleza,-3.7777746116,-38.5138883243,cvli,HOMICIDIO DOLOSO
5953,2024-01-02,Jardim Das Oliveiras,fortaleza,-3.781855336,-38.5075603322,cvli,HOMICIDIO DOLOSO
5961,2024-01-03,Padre Andrade,fortaleza,-3.7427242665,-38.584188161,cvli,HOMICIDIO DOLOSO
5962,2024-01-03,Barra Do Ceará,fortaleza,-3.7107297983,-38.5740870097,cvli,HOMICIDIO DOLOSO
5963,2024-01-03,Jacarecanga,fortaleza,-3.7223180776,-38.5460609322,cvli,FEMINICÍDIO
5967,2024-01-04,Vila Peri,fortaleza,-3.7913654855,-38.5868046745,cvli,HOMICIDIO DOLOSO
5971,2024-01-04,Cararu,fortaleza,-3.8101251808,-38.4254910457,cvli,HOMICIDIO DOLOSO
5972,2024-01-04,Jangurussu,fortaleza,-3.8418801678,-38.5180556033,cvli,HOMICIDIO DOLOSO
5973,2024-01-04,Conjunto Palmeiras,fortaleza,-3.8624785931,-38.5274946479,cvli,HOMICIDIO DOLOSO
5974,2024-01-04,Messejana,fortaleza,-3.8155815911,-38.490249461,cvli,HOMICIDIO DOLOSO
5982,2024-01-05,Cristo Redentor,fortaleza,-3.7097169327,-38.5597174764,cvli,HOMICIDIO DOLOSO
5983,2024-01-05,Mondubim,fortaleza,-3.8258724013,-38.5694483102,cvli,HOMICIDIO DOLOSO
5992,2024-01-06,Granja Lisboa,fortaleza,-3.7862719824,-38.611088334,cvli,HOMICIDIO DOLOSO
5993,2024-01-06,Padre Andrade,fortaleza,-3.7390958363,-38.5809427629,cvli,HOMICIDIO DOLOSO
5994,2024-01-06,Mondubim,fortaleza,-3.8102567091,-38.560084734,cvli,HOMICIDIO DOLOSO
6009,2024-01-07,Barra Do Ceará,fortaleza,-3.6979713768,-38.585739961,cvli,HOMICIDIO DOLOSO
6011,2024-01-07,Barra Do Ceará,fortaleza,-3.6979713768,-38.585739961,cvli,HOMICIDIO DOLOSO
6015,2024-01-08,Parque Santa Maria,fortaleza,-3.8512668685,-38.4996762033,cvli,HOMICIDIO DOLOSO
6019,2024-01-08,Praia Do Futuro Ii,fortaleza,-3.7697592011,-38.4393643425,cvli,HOMICIDIO DOLOSO
6020,2024-01-08,Prefeito José Walter,fortaleza,-3.8380400277,-38.5619437933,cvli,HOMICIDIO DOLOSO
6027,2024-01-09,Pirambu,fortaleza,-3.7090898772,-38.5552381898,cvli,HOMICIDIO DOLOSO
6035,2024-01-10,Itaperi,fortaleza,-3.7927705965,-38.5357079331,cvli,HOMICIDIO DOLOSO
6037,2024-01-10,Passaré,fortaleza,-3.818506361,-38.5231000322,cvli,HOMICIDIO DOLOSO
6038,2024-01-10,Planalto Ayrton Senna,fortaleza,-3.8314957017,-38.5724660041,cvli,HOMICIDIO DOLOSO
6040,2024-01-10,Olavo Oliveira,fortaleza,-3.7261213901,-38.5945720033,cvli,HOMICIDIO DOLOSO
6041,2024-01-10,Olavo Oliveira,fortaleza,-3.7261213901,-38.5945720033,cvli,HOMICIDIO DOLOSO
6045,2024-01-11,Granja Lisboa,fortaleza,-3.788051341,-38.6177631736,cvli,HOMICIDIO DOLOSO
6046,2024-01-11,Pirambu,fortaleza,-3.712457171,-38.5477778033,cvli,HOMICIDIO DOLOSO
6055,2024-01-12,Granja Lisboa,fortaleza,-3.7842408581,-38.6118381475,cvli,HOMICIDIO DOLOSO
6061,2024-01-13,Messejana,fortaleza,-3.8262113601,-38.4865769602,cvli,HOMICIDIO DOLOSO
6062,2024-01-13,Pirambu,fortaleza,-3.7128315331,-38.5496428917,cvli,HOMICIDIO DOLOSO
6074,2024-01-14,Parque Dois Irmăos,fortaleza,-3.8134667555,-38.5554123475,cvli,HOMICIDIO DOLOSO
6079,2024-01-14,Prefeito José Walter,fortaleza,-3.8396472629,-38.5527885322,cvli,HOMICIDIO DOLOSO
6080,2024-01-14,Fátima,fortaleza,-3.7569212479,-38.5208367825,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
6082,2024-01-14,Passaré,fortaleza,-3.8191879598,-38.5259482809,cvli,HOMICIDIO DOLOSO
6084,2024-01-15,Granja Lisboa,fortaleza,-3.7841706907,-38.609125561,cvli,HOMICIDIO DOLOSO
6090,2024-01-15,Quintino Cunha,fortaleza,-3.7277670901,-38.5978099898,cvli,HOMICIDIO DOLOSO
6096,2024-01-16,Boa Vista/Castelão,fortaleza,-3.7930127748,-38.5158333033,cvli,HOMICIDIO DOLOSO
6108,2024-01-18,Jacarecanga,fortaleza,-3.7180246954,-38.5495343774,cvli,HOMICIDIO DOLOSO
6110,2024-01-19,Parque Presidente Vargas,fortaleza,-3.827237717,-38.6036618761,cvli,HOMICIDIO DOLOSO
6111,2024-01-19,Manuel Dias Branco,fortaleza,-3.7489415023,-38.4654674494,cvli,HOMICIDIO DOLOSO
6115,2024-01-19,Papicu,fortaleza,-3.7362072902,-38.4776050322,cvli,HOMICIDIO DOLOSO
6117,2024-01-20,Dom Lustosa,fortaleza,-3.7550036834,-38.590224374,cvli,FEMINICÍDIO
6118,2024-01-20,Meireles,fortaleza,-3.72497974,-38.5116701192,cvli,HOMICIDIO DOLOSO
6122,2024-01-20,São João Do Tauape,fortaleza,-3.7608497077,-38.5111161359,cvli,HOMICIDIO DOLOSO
6123,2024-01-20,Barra Do Ceará,fortaleza,-3.6996892149,-38.5747314976,cvli,HOMICIDIO DOLOSO
6126,2024-01-20,Presidente Kennedy,fortaleza,-3.7321301233,-38.5753571764,cvli,HOMICIDIO DOLOSO
6129,2024-01-21,Cajazeiras,fortaleza,-3.8121566401,-38.5099480187,cvli,HOMICIDIO DOLOSO
6134,2024-01-21,Jangurussu,fortaleza,-3.8546369558,-38.5085919762,cvli,HOMICIDIO DOLOSO
6135,2024-01-21,Demócrito Rocha,fortaleza,-3.7593728732,-38.570794234,cvli,ROUBO SEGUIDO DE MORTE (LATROCINIO)
6136,2024-01-21,Praia Do Futuro Ii,fortaleza,-3.7668930431,-38.4429202522,cvli,HOMICIDIO DOLOSO
6138,2024-01-21,Pedras,fortaleza,-3.8741674313,-38.5131909764,cvli,HOMICIDIO DOLOSO
6139,2024-01-21,Barra Do Ceará,fortaleza,-3.7060724387,-38.5750005052,cvli,HOMICIDIO DOLOSO
6140,2024-01-21,Granja Portugal,fortaleza,-3.7848613636,-38.5989860898,cvli,HOMICIDIO DOLOSO
6141,2024-01-21,Granja Portugal,fortaleza,-3.7848613636,-38.5989860898,cvli,HOMICIDIO DOLOSO
6144,2024-01-21,Messejana,fortaleza,-3.8263460765,-38.4841988898,cvli,HOMICIDIO DOLOSO
6146,2024-01-22,Maraponga,fortaleza,-3.7921650428,-38.5735263139,cvli,HOMICIDIO DOLOSO
6147,2024-01-22,Messejana,fortaleza,-3.8274892912,-38.4911003745,cvli,HOMICIDIO DOLOSO
6148,2024-01-22,Messejana,fortaleza,-3.8274892912,-38.4911003745,cvli,HOMICIDIO DOLOSO
6154,2024-01-23,Aerolândia,fortaleza,-3.7772858856,-38.5130770615,cvli,HOMICIDIO DOLOSO
6160,2024-01-24,Cristo Redentor,fortaleza,-3.7064061579,-38.5661907033,cvli,HOMICIDIO DOLOSO
6168,2024-01-25,Centro,fortaleza,-3.7296472535,-38.5378099898,cvli,HOMICIDIO DOLOSO
6169,2024-01-25,Messejana,fortaleza,-3.8255020715,-38.4819444033,cvli,HOMICIDIO DOLOSO
6170,2024-01-26,Paupina,fortaleza,-3.8437283256,-38.4869658629,cvli,HOMICIDIO DOLOSO
6171,2024-01-26,Parque Dois Irmăos,fortaleza,-3.8146413455,-38.5546850917,cvli,HOMICIDIO DOLOSO
6178,2024-01-26,Barra Do Ceará,fortaleza,-3.705747645,-38.5749892764,cvli,HOMICIDIO DOLOSO
6180,2024-01-27,Praia Do Futuro I,fortaleza,-3.744880937,-38.4542624764,cvli,HOMICIDIO DOLOSO
6181,2024-01-27,Pedras,fortaleza,-3.87164877,-38.516339834,cvli,HOMICIDIO DOLOSO
6187,2024-01-28,Planalto Ayrton Senna,fortaleza,-3.8340917624,-38.5761218322,cvli,HOMICIDIO DOLOSO
6191,2024-01-28,Praia Do Futuro I,fortaleza,-3.7328457161,-38.4565164501,cvli,HOMICIDIO DOLOSO
6192,2024-01-28,Praia Do Futuro I,fortaleza,-3.7328457161,-38.4565164501,cvli,HOMICIDIO DOLOSO
6193,2024-01-28,Siqueira,fortaleza,-3.8056717651,-38.6033049322,cvli,HOMICIDIO DOLOSO
6194,2024-01-29,Parque Santa Maria,fortaleza,-3.8530770824,-38.499994161,cvli,HOMICIDIO DOLOSO
6197,2024-01-29,Granja Lisboa,fortaleza,-3.7774571741,-38.6136111033,cvli,HOMICIDIO DOLOSO
6222,2024-01-31,Engenheiro Luciano Cavalcante,fortaleza,-3.7707305177,-38.4972591033,cvli,FEMINICÍDIO
6223,2024-01-31,Floresta,fortaleza,-3.7156331837,-38.577941088,cvli,HOMICIDIO DOLOSO
6231,2024-02-01,Vila Peri,fortaleza,-3.7895967786,-38.5871735709,cvli,HOMICIDIO DOLOSO
6232,2024-02-02,Mucuripe,fortaleza,-3.7238781901,-38.4828099917,cvli,HOMICIDIO DOLOSO
6233,2024-02-02,Prefeito José Walter,fortaleza,-3.8307583621,-38.543066334,cvli,HOMICIDIO DOLOSO
6234,2024-02-02,Prefeito José Walter,fortaleza,-3.8307583621,-38.543066334,cvli,HOMICIDIO DOLOSO
6235,2024-02-02,Cidade Dos Funcionários,fortaleza,-3.7877885016,-38.5108011187,cvli,HOMICIDIO DOLOSO
6236,2024-02-02,Praia Do Futuro Ii,fortaleza,-3.7678736003,-38.4461003764,cvli,HOMICIDIO DOLOSO
6245,2024-02-03,Jacarecanga,fortaleza,-3.7261400165,-38.5438700967,cvli,HOMICIDIO DOLOSO
6248,2024-02-03,Pedras,fortaleza,-3.8732188528,-38.519021534,cvli,HOMICIDIO DOLOSO
6249,2024-02-03,Alto Da Balança,fortaleza,-3.7679611542,-38.5161701718,cvli,HOMICIDIO DOLOSO
6262,2024-02-04,Granja Lisboa,fortaleza,-3.7897004532,-38.6153284745,cvli,HOMICIDIO DOLOSO
6264,2024-02-05,Bela Vista,fortaleza,-3.7485040374,-38.5647329322,cvli,HOMICIDIO DOLOSO
6282,2024-02-07,Passaré,fortaleza,-3.8110361604,-38.5363781745,cvli,HOMICIDIO DOLOSO
6283,2024-02-07,Lagoa Redonda,fortaleza,-3.8266452863,-38.4727778033,cvli,HOMICIDIO DOLOSO
6297,2024-02-08,Lagoa Redonda,fortaleza,-3.833621801,-38.4602885325,cvli,HOMICIDIO DOLOSO
6298,2024-02-08,Jardim Iracema,fortaleza,-3.7265017716,-38.5835871748,cvli,HOMICIDIO DOLOSO
6299,2024-02-09,Vila Velha,fortaleza,-3.7233178158,-38.6007254629,cvli,HOMICIDIO DOLOSO
6307,2024-02-10,Messejana,fortaleza,-3.8374248263,-38.5016979835,cvli,HOMICIDIO DOLOSO
6312,2024-02-10,Jangurussu,fortaleza,-3.858546869,-38.5080877917,cvli,HOMICIDIO DOLOSO
6316,2024-02-11,José De Alencar,fortaleza,-3.818529751,-38.478433034,cvli,HOMICIDIO DOLOSO
6317,2024-02-11,Jangurussu,fortaleza,-3.853034187,-38.5166452475,cvli,HOMICIDIO DOLOSO
6318,2024-02-11,Jangurussu,fortaleza,-3.853034187,-38.5166452475,cvli,HOMICIDIO DOLOSO
6327,2024-02-12,Vicente Pinzón,fortaleza,-3.7293281862,-38.4636765629,cvli,HOMICIDIO DOLOSO
6329,2024-02-12,Carlito Pamplona,fortaleza,-3.7149106601,-38.5600209016,cvli,HOMICIDIO DOLOSO
6331,2024-02-12,José De Alencar,fortaleza,-3.8168796209,-38.4788606028,cvli,HOMICIDIO DOLOSO
6336,2024-02-14,Edson Queiroz,fortaleza,-3.7696472568,-38.4722222037,cvli,HOMICIDIO DOLOSO
6340,2024-02-15,Parque Iracema,fortaleza,-3.8071220497,-38.491051119,cvli,HOMICIDIO DOLOSO
6346,2024-02-15,Carlito Pamplona,fortaleza,-3.7135789773,-38.5572222037,cvli,HOMICIDIO DOLOSO
6347,2024-02-15,Cristo Redentor,fortaleza,-3.7065917515,-38.5575000037,cvli,HOMICIDIO DOLOSO
6349,2024-02-16,Pedras,fortaleza,-3.8740962907,-38.5155903337,cvli,HOMICIDIO DOLOSO
6350,2024-02-16,Siqueira,fortaleza,-3.8021258492,-38.6278207206,cvli,HOMICIDIO DOLOSO
6351,2024-02-16,Jangurussu,fortaleza,-3.8609398244,-38.5154558883,cvli,HOMICIDIO DOLOSO
6352,2024-02-16,Parque Săo José,fortaleza,-3.7929489748,-38.5885817052,cvli,HOMICIDIO DOLOSO
6353,2024-02-16,Barroso,fortaleza,-3.816770271,-38.5111917917,cvli,HOMICIDIO DOLOSO
6360,2024-02-17,Moura Brasil,fortaleza,-3.719368677,-38.531624979,cvli,HOMICIDIO DOLOSO
6361,2024-02-17,Bonsucesso,fortaleza,-3.778351741,-38.5791936629,cvli,HOMICIDIO DOLOSO
6362,2024-02-17,Jardim Das Oliveiras,fortaleza,-3.7767329408,-38.5017335917,cvli,HOMICIDIO DOLOSO
6363,2024-02-17,Prefeito José Walter,fortaleza,-3.8261150617,-38.551011734,cvli,HOMICIDIO DOLOSO
6393,2024-02-18,Planalto Ayrton Senna,fortaleza,-3.8358011817,-38.5758440325,cvli,HOMICIDIO DOLOSO
6395,2024-02-18,Amadeu Furtado,fortaleza,-3.7447007844,-38.5561218325,cvli,HOMICIDIO DOLOSO
6396,2024-02-18,Jardim Guanabara,fortaleza,-3.7269417232,-38.5900000003,cvli,HOMICIDIO DOLOSO
